session_esm,modified_esm,ended_esm,created_esm,sleep_1,sleep_2,sad,calm,afraid,unrested,enthusiastic,angry,worried,subc_psycho,cheerful,irritated,active,event_pleasantness,homeo_hungry,homeo_craving,homeo_howmuch,homeo_full,eating_1,eating_2,eating_3,eating_4,alcohol,coffee,ple_control,ple_strange,ple_thoughts,ple_suspicion,ple_treatment,ple_perception,ple_thougtscontrol,ple_familiarstrange
Z7fMObaEoPgFz3Gw_rXSiFptftA1U526PVqdWb0my7zN6n-TGnUR4abg_ZKuF6wQ,2021-04-30T08:09:03Z,2021-04-30T08:09:03Z,2021-04-30T08:05:49Z,6,6,2,2,1,1,3,1,2,1,3,1,2,4,2,2,2,3,2,2,2,1,0,2,1,2,1,1,1,1,1,1
XbldBPXYMfHPJyTohSqTIKZIceo6wYScfzVctDvZz_apmI4zlC5HY2wxeDeF7HIa,2021-04-30T08:07:44Z,2021-04-30T08:07:44Z,2021-04-30T08:06:43Z,NA,NA,1,5,1,1,4,1,1,1,5,1,5,5,3,3,3,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
xbJiB85UVfd4GndPq-dohMx8Hvh0YXmvf9vj6opIR_YKqi8-QS1ckS58W_a2RlxW,2021-04-30T08:08:47Z,2021-04-30T08:08:47Z,2021-04-30T08:07:00Z,7,6,1,4,1,2,3,1,1,1,3,1,2,4,1,1,2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
4uNRJc6VbFZ1I6Z4vnnwlwu1ms3Ku1lf1lvJg-pXyQpIucf1b4w4sw9jcrCto7fZ,2021-04-30T08:08:51Z,2021-04-30T08:08:51Z,2021-04-30T08:07:33Z,7,7,2,3,1,2,1,1,3,1,2,2,3,4,3,3,3,3,2,4,1,1,0,0,2,2,1,1,3,1,1,1
sV_7kM_0e37_CQupnoHge-0dDvm2vJXNjgwiNwi6diikr9K7aGPMiF2G_sx7umab,2021-04-30T08:11:28Z,2021-04-30T08:11:28Z,2021-04-30T08:09:34Z,6,5,3,4,1,2,3,1,3,1,4,1,1,4,2,3,3,3,2,1,2,1,0,1,1,1,1,1,1,1,1,1
FovqlFceiOLK_51CUuYsTGFDkRb_79Qp9ksWUiAXHsOoqQIG-gqLyW_uqoxrpH8P,2021-04-30T08:13:35Z,2021-04-30T08:13:35Z,2021-04-30T08:11:15Z,6,6,6,3,4,1,1,1,5,1,1,1,1,4,5,5,1,4,3,1,3,1,0,2,6,7,1,1,7,1,1,1
yQEF6Gu-xuTuEk2HKwT2_gJ93J65z0wzoIrQICQz9M9Q8NzmdXKz2UAyQekjmwVZ,2021-04-30T08:12:38Z,2021-04-30T08:12:38Z,2021-04-30T08:11:15Z,6,9,1,5,1,1,5,1,2,1,5,1,4,6,3,3,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
pNZPXc2rbZteGhrjKRbgjljZKH3bTqvk0FfqLh0-cL7DZL8HL4IYDNC3KNT5ubfO,2021-04-30T08:17:38Z,2021-04-30T08:17:38Z,2021-04-30T08:12:37Z,NA,NA,1,6,1,1,4,1,1,1,4,1,4,3,1,1,1,3,1,3,1,1,0,0,1,1,1,1,1,1,1,1
uVWsWt69brVncsdnKKDm3GoKhCLhO1z1qgapZsPFTlcntJvjIkKYa3c4Gi0fFSHK,2021-04-30T08:14:04Z,2021-04-30T08:14:04Z,2021-04-30T08:12:48Z,NA,NA,1,3,1,2,4,1,2,1,4,1,4,4,3,4,3,2,1,4,1,1,0,0,1,1,1,1,1,1,1,1
lZGRwt1j0MFzi5VZ2G5yyoJ-z8h74Bnn_OAB8Y6KKHfLrFiyxtqu7HlOqiN6SKEv,2021-04-30T08:18:47Z,2021-04-30T08:18:47Z,2021-04-30T08:16:36Z,NA,NA,1,4,1,1,5,1,3,1,4,1,5,6,1,1,1,3,3,3,3,1,0,0,1,1,1,1,1,1,1,1
PZ9nUAPzqoTPdeYdyrimZCNbee_rSqFM5ZqSk4ES5rnX6CvKksfF0GSBs6bWFLMZ,2021-04-30T08:19:56Z,2021-04-30T08:19:56Z,2021-04-30T08:18:07Z,4,5,1,5,1,1,2,1,1,1,3,1,3,4,1,1,1,3,1,3,1,2,0,0,1,1,1,1,1,1,1,1
c3QV9DlxJpiAScLV2XXT729aBSTXbcP16lBVL9vJgbmwTgteduWI6EpekmuhyGlP,2021-04-30T08:19:38Z,2021-04-30T08:19:38Z,2021-04-30T08:18:18Z,7,9,2,5,1,1,4,1,2,1,4,1,4,4,2,2,2,2,2,1,2,1,0,0,1,1,1,1,1,1,2,1
uk4gN9sH2Z-wfAKK8le5mxrVtJXx2utNKHoEcCl1uAv6eJ8ZwUqxPg8lx9kjqIkg,2021-04-30T08:22:40Z,2021-04-30T08:22:40Z,2021-04-30T08:21:12Z,7,7,6,1,6,6,1,6,6,6,1,6,1,1,1,1,1,1,1,1,1,1,0,1,5,4,1,6,6,1,1,1
Q-VCti7w8-Piy-nQq-hKXeMRa84bqVm4lgIryi1W7b3pmSW5TzSlmn_QtYvUuQaW,2021-04-30T08:23:47Z,2021-04-30T08:23:47Z,2021-04-30T08:21:36Z,7,7,1,6,1,1,4,1,1,1,4,1,4,4,3,3,3,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
X84zPsGle086lIwUjPsLfexnwlgApzesFHF-pkTJmI59qdT6ROjdhd0kWIwlYa_d,2021-04-30T08:26:30Z,2021-04-30T08:26:30Z,2021-04-30T08:22:49Z,NA,NA,1,6,1,1,5,1,1,1,5,1,4,6,3,2,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
KD_8GMNuDsVtlHipQLJst4eFjyRqfX__F0GWN3MPQU3eiQWVNoTF8kFHmUvg34Cr,2021-04-30T08:24:48Z,2021-04-30T08:24:48Z,2021-04-30T08:23:04Z,6,8,1,5,1,1,5,1,1,1,5,1,5,6,1,1,1,4,4,4,4,1,0,1,1,1,1,1,1,1,1,1
mlggkicJjUdh9XepSzcLkthpinEiwrP4AIWN10Z32yXY3k9EqKI7J8H2yEwItfsT,2021-04-30T08:24:27Z,2021-04-30T08:24:27Z,2021-04-30T08:23:11Z,NA,NA,1,5,1,1,4,1,1,1,4,1,4,5,2,2,2,2,2,2,1,2,0,1,1,1,1,1,1,1,1,1
pDno-M6HyQk-oEMelpTCeuqrogQr4AOapALBtmwqNuW7lTEJ1mAiht1ORF1kreRX,2021-04-30T08:26:36Z,2021-04-30T08:26:36Z,2021-04-30T08:23:28Z,6,6,1,5,1,2,4,1,2,1,4,1,4,5,2,2,2,2,3,2,1,1,0,1,1,1,1,1,1,1,1,1
PKiPJmeBT0hrnAIEXXgRCzmcgwvj4FFwY_HfttvIGQPcihixT7P020QmmrCFVDJa,2021-04-30T08:28:12Z,2021-04-30T08:28:12Z,2021-04-30T08:27:03Z,NA,NA,1,5,1,1,4,1,3,1,5,1,4,4,3,3,3,3,1,1,1,1,0,0,1,1,1,1,1,1,1,1
hqpbjrc0Dm8WMiPLGXbtouWbv2OEimgBA-LYg_YpVxai092ahpgpybI3vibsy5gh,2021-04-30T08:29:56Z,2021-04-30T08:29:56Z,2021-04-30T08:28:11Z,NA,NA,2,4,1,2,2,1,4,1,1,1,2,2,2,3,2,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1
TxYfjMHWJk3-v5ZxX4w9IxFq4YkCrIJPDuM4FntoyQTE8R4K_rGV37Y_8vCqPizk,2021-04-30T08:30:54Z,2021-04-30T08:30:54Z,2021-04-30T08:29:06Z,NA,NA,4,4,2,2,3,1,2,1,2,1,3,3,3,4,3,1,1,1,1,1,0,0,3,3,1,1,2,1,1,1
xwmegx9pMyvg5SGy8OGIDGcunmAA2azxnlAGWVY6CCwr7yyjuFkYLvb_WAEe-kNi,2021-04-30T08:34:01Z,2021-04-30T08:34:01Z,2021-04-30T08:32:51Z,6,5,1,4,1,2,1,1,3,1,2,1,1,4,3,3,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
NrUYLDbRPNDL0puPZ9uMi3EwZg6ilGBu7KaNdQa06v0FXZbDdCL7d2oOcrRo2kUO,2021-04-30T08:35:19Z,2021-04-30T08:35:19Z,2021-04-30T08:33:14Z,5,4,2,3,1,2,4,1,2,1,2,1,4,1,4,3,4,1,1,1,1,1,0,2,1,2,1,1,1,1,1,1
ZXy6-W3UxKqK95cydAuqjBsgBVwC7vmWuKNH56mDPBmwEST1ypn4IgjuDubaNumm,2021-04-30T08:36:31Z,2021-04-30T08:36:31Z,2021-04-30T08:33:52Z,NA,NA,1,2,1,4,3,3,2,4,3,2,5,3,3,2,2,1,1,1,1,1,0,0,1,1,1,1,3,1,1,1
CQXdfDGrE6r_kiQCElJ7KZUlsEfHULkGZWMSMj1PZs6ijaZwq8npyqKvTcMXSkFv,2021-04-30T08:35:50Z,2021-04-30T08:35:50Z,2021-04-30T08:34:21Z,3,6,3,3,3,3,1,1,3,1,1,2,1,3,1,2,2,4,1,2,2,1,0,1,1,1,1,1,1,1,1,1
2Dkok4osBm7CG_hIhSg4eev4w1Mvavn_Du4dWrEaRpDp9mLrBdWeTymasyEzWFKs,2021-04-30T09:21:41Z,2021-04-30T09:21:42Z,2021-04-30T08:35:59Z,7,8,1,5,1,1,5,1,1,1,5,1,5,4,3,3,3,3,1,4,1,3,0,1,1,1,1,1,1,1,1,1
SayNKj-SMGXk_Nn02n0YWAsYXZhjIU8y2ziici1Syk-gb8KIbKaSzbarQi1mky6o,2021-04-30T08:37:34Z,2021-04-30T08:37:34Z,2021-04-30T08:36:03Z,8,8,2,4,1,2,4,2,2,1,4,1,4,4,3,3,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
-X_-r2iWImxvXme_BNn5RXX7SoWVzu83VC8H-R_gMeyE7Tt1LpErE_ZJlO5N46US,2021-04-30T08:40:39Z,2021-04-30T08:40:39Z,2021-04-30T08:36:45Z,8,8,1,6,1,1,5,1,1,1,4,1,4,6,3,3,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
CcI_PRFJ0Y4_CO_UJC2l7wQJYRyxEtdW7qU8up02cvVN-CnfuOkv6rqEiQ_uW17V,2021-04-30T08:40:00Z,2021-04-30T08:40:00Z,2021-04-30T08:38:09Z,8,9,1,5,1,1,5,1,2,1,5,1,5,6,1,2,2,3,1,1,1,1,0,2,1,1,1,1,1,1,1,1
kgAZQP5Cc1exXJl2oQOnOgBshIScnNPe4T8XWXz--FzG8-ME33Uo6wfHs05THz9l,2021-04-30T08:39:53Z,2021-04-30T08:39:53Z,2021-04-30T08:38:15Z,9,10,1,5,2,2,4,2,2,1,3,2,4,4,1,1,2,3,1,1,1,1,0,1,1,1,1,2,1,1,1,1
PiFL0d1omXAue8Qjf-KxF6oq2dZlThzy_U8L4E8APt7-blh_XkdiDhWxD0Rod9l_,2021-04-30T08:43:47Z,2021-04-30T08:43:47Z,2021-04-30T08:39:41Z,7,6,1,2,5,2,3,1,5,1,3,1,3,5,1,1,1,3,2,2,3,1,0,1,1,1,1,1,1,1,1,1
8Eq98bVUmrt-P7KCHAb-u792mWTJWVhp4LVaAXknGQf8CO65AXtix-Vb248GY1BN,2021-04-30T08:42:58Z,2021-04-30T08:42:58Z,2021-04-30T08:40:13Z,NA,NA,2,4,1,1,4,1,4,1,4,2,3,7,2,2,3,2,1,1,1,1,0,0,2,1,1,1,1,1,2,1
nrEVQbNhvM40_ZXFLivLp6C1W3nvsXaWV1yoRD7S45Z_HQR9YmaP0gjq1GHzVbXf,2021-04-30T08:43:16Z,2021-04-30T08:43:16Z,2021-04-30T08:41:11Z,9,8,1,5,1,1,4,1,1,1,4,1,4,7,2,2,3,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1
hF7xt4o4sYOrOz1y24six2b_6f6N2r16gbTTh3f0hr7ssfMuqR7oX6x6wylMEYo5,2021-04-30T10:03:59Z,2021-04-30T10:03:59Z,2021-04-30T10:01:54Z,7,9,1,5,1,1,5,1,1,1,5,1,4,7,1,1,2,1,1,3,2,2,0,0,1,1,1,1,1,1,1,1
2Dkok4osBm7CG_hIhSg4eev4w1Mvavn_Du4dWrEaRpDp9mLrBdWeTymasyEzWFKs,2021-04-30T10:02:47Z,2021-04-30T10:02:47Z,2021-04-30T10:02:02Z,NA,NA,1,5,1,1,5,1,1,1,5,1,5,4,2,2,2,3,1,3,1,1,0,0,1,1,1,1,1,1,1,1
MnWZOtduSSmY61SRxF-j9VC2ig1EYGhAA8ouDi_FpCGFmIKmRCs-Ssr55_MuwFf2,2021-04-30T10:04:14Z,2021-04-30T10:04:14Z,2021-04-30T10:02:16Z,8,8,2,3,1,2,2,1,2,1,2,1,2,4,1,1,1,3,3,3,3,1,0,1,1,1,1,1,2,1,1,1
PiFL0d1omXAue8Qjf-KxF6oq2dZlThzy_U8L4E8APt7-blh_XkdiDhWxD0Rod9l_,2021-04-30T10:05:57Z,2021-04-30T10:05:57Z,2021-04-30T10:03:20Z,NA,NA,1,2,5,2,3,1,5,1,3,1,4,5,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
dyaKfOvq1sleNUy2rT9r0ncE0Gnat3pcMMM-a6TpQHz5JCufmSbHMFRypUNbfM9G,2021-04-30T10:05:24Z,2021-04-30T10:05:24Z,2021-04-30T10:03:55Z,NA,NA,2,3,4,3,3,1,4,2,3,2,3,4,1,1,2,1,1,1,1,1,0,1,4,3,2,2,3,1,1,1
rS7Q9jrqirIu6uTQHWqkZ9PRUX2csfL8Jy2jofMaI0GNy8HX9kr3Rcz3r0ZhV74z,2021-04-30T10:06:29Z,2021-04-30T10:06:29Z,2021-04-30T10:04:07Z,NA,NA,1,5,1,3,6,1,2,1,6,1,6,7,1,1,2,5,3,3,3,1,0,1,1,3,1,1,1,1,1,1
mlggkicJjUdh9XepSzcLkthpinEiwrP4AIWN10Z32yXY3k9EqKI7J8H2yEwItfsT,2021-04-30T10:05:02Z,2021-04-30T10:05:02Z,2021-04-30T10:04:07Z,NA,NA,1,5,1,1,5,1,2,1,5,1,5,6,2,2,2,2,1,2,1,1,0,1,1,1,1,1,1,1,1,1
uk4gN9sH2Z-wfAKK8le5mxrVtJXx2utNKHoEcCl1uAv6eJ8ZwUqxPg8lx9kjqIkg,2021-04-30T10:06:38Z,2021-04-30T10:06:38Z,2021-04-30T10:05:01Z,NA,NA,5,2,6,5,2,6,6,6,2,5,2,2,1,1,1,3,1,2,2,1,0,0,3,3,1,5,6,1,1,1
g_rgYF2Ox-tRsNVrzExme1UNo8r9oJjVVQZrAJkbJRcQS-xAHtGDlEwwa_jCKx4j,2021-04-30T10:07:45Z,2021-04-30T10:07:45Z,2021-04-30T10:06:06Z,NA,NA,1,6,2,1,4,1,2,1,5,1,5,7,2,2,2,2,5,1,2,1,0,0,1,1,1,1,1,1,1,1
X84zPsGle086lIwUjPsLfexnwlgApzesFHF-pkTJmI59qdT6ROjdhd0kWIwlYa_d,2021-04-30T10:09:09Z,2021-04-30T10:09:09Z,2021-04-30T10:07:54Z,NA,NA,2,2,1,1,3,1,1,1,3,1,4,7,4,4,4,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
QLE660Kl9sSnx08bcBlfD5CyoTqvDNtKLcpxvEr1phfHtNwR3gcbLnDOj0f5ds4o,2021-04-30T10:09:26Z,2021-04-30T10:09:26Z,2021-04-30T10:08:06Z,7,5,1,2,3,3,2,1,4,1,2,2,3,5,2,2,2,3,3,1,4,1,0,0,1,1,1,1,1,1,1,1
KD_8GMNuDsVtlHipQLJst4eFjyRqfX__F0GWN3MPQU3eiQWVNoTF8kFHmUvg34Cr,2021-04-30T10:10:18Z,2021-04-30T10:10:18Z,2021-04-30T10:08:46Z,NA,NA,1,5,1,1,5,1,1,1,5,1,5,6,2,2,2,2,3,1,1,1,0,1,1,1,1,1,1,1,1,1
gWS754drwD0MjNw6H-BK6lSc4EumEvcnK7GC7cCA6V2Gsenup2wVFOuI4e8WYFX3,2021-04-30T10:10:41Z,2021-04-30T10:10:41Z,2021-04-30T10:08:51Z,6,4,1,4,1,1,2,1,1,1,2,1,4,4,1,1,1,3,2,3,2,1,0,0,2,1,1,1,1,1,1,1
F9ismrMe6C4FGIypz7E-UPEzV_EithnI2jeEAo6ig3d4dl3VuaW3kebAjwK4428a,2021-04-30T10:11:20Z,2021-04-30T10:11:20Z,2021-04-30T10:09:01Z,9,10,3,6,1,1,1,1,1,1,2,1,1,7,1,1,1,5,1,4,1,2,0,1,1,1,1,1,1,1,1,1
A3SYM7oBbircIIJGEQgnW6gy16O4_WXQCyb4Ib1l_Y8fIBTYvGqRjUZRmxnKdTJm,2021-04-30T10:11:49Z,2021-04-30T10:11:49Z,2021-04-30T10:10:22Z,7,5,2,2,2,1,1,1,3,2,1,3,1,1,2,1,4,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1
GOT2AlFJn7tPwzUnlOvfRc5i5DoGOcdmbU-focDfnGVSYg4qhNTSB1O1KF49Dbl7,2021-04-30T10:12:02Z,2021-04-30T10:12:02Z,2021-04-30T10:10:54Z,8,9,1,6,1,1,1,1,1,1,1,1,1,4,1,1,1,5,5,2,1,1,0,1,1,1,1,1,1,1,1,1
IUV_-D-61pyHb01mWp0MIhyIhcK1FGm6yEHTjgEGKSDNLmnyCM4lhzfHm02WoJ63,2021-04-30T10:12:25Z,2021-04-30T10:12:25Z,2021-04-30T10:10:56Z,8,6,5,2,4,4,2,4,5,3,2,2,2,3,2,2,2,2,1,1,1,1,0,0,1,1,1,3,1,1,1,1
PKiPJmeBT0hrnAIEXXgRCzmcgwvj4FFwY_HfttvIGQPcihixT7P020QmmrCFVDJa,2021-04-30T10:12:01Z,2021-04-30T10:12:01Z,2021-04-30T10:11:17Z,NA,NA,1,5,1,2,5,1,2,1,5,1,5,5,3,3,3,3,1,1,2,2,0,1,1,1,1,1,1,1,1,1
pNZPXc2rbZteGhrjKRbgjljZKH3bTqvk0FfqLh0-cL7DZL8HL4IYDNC3KNT5ubfO,2021-04-30T10:15:59Z,2021-04-30T10:15:59Z,2021-04-30T10:12:46Z,NA,NA,1,1,1,1,4,1,1,1,4,1,3,2,1,1,1,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1
FHmsCyDsOILt33MManJfOsg2LTIZhXA2r771JQQ0aTEVr9VQmx1eCADihsqM2BCM,2021-04-30T10:14:14Z,2021-04-30T10:14:14Z,2021-04-30T10:12:54Z,8,8,1,5,1,1,5,1,1,1,4,1,5,6,1,1,1,4,2,2,3,1,0,2,1,1,1,1,1,1,1,1
-aQGolSH0_W0nVz9MTxozVlS4aa1Gd-sUsbVn2sS6KSTkS2liz_c4WS8Zb0IXrHV,2021-04-30T10:14:26Z,2021-04-30T10:14:26Z,2021-04-30T10:13:00Z,9,9,1,6,1,1,5,1,1,5,5,1,5,4,3,3,3,3,1,1,1,1,0,2,1,1,1,1,1,1,1,1
c3QV9DlxJpiAScLV2XXT729aBSTXbcP16lBVL9vJgbmwTgteduWI6EpekmuhyGlP,2021-04-30T10:16:39Z,2021-04-30T10:16:39Z,2021-04-30T10:15:14Z,NA,NA,2,5,1,1,4,1,2,1,4,1,5,4,2,2,2,2,1,1,1,1,0,0,1,1,1,1,1,1,2,1
YeKa1X1Wrz7z9mAkiIyCqdI3AI2SDTJw9dC45WEGn9kxdsVY462TFd6S9WeJrQDB,2021-04-30T10:17:14Z,2021-04-30T10:17:14Z,2021-04-30T10:15:15Z,7,9,1,6,1,1,4,1,1,1,5,1,4,6,3,3,3,3,3,1,3,2,0,0,1,1,1,1,1,1,1,1
ptFuHjR1tx-BvAMWSVsE6UCVdPmU2_cyBdDZe1G9CRPezHxoJG3DQge7c7HowcHA,2021-04-30T10:18:01Z,2021-04-30T10:18:01Z,2021-04-30T10:16:32Z,7,7,1,4,1,2,6,4,2,1,5,2,6,5,2,2,2,3,1,2,1,1,0,1,1,1,1,1,1,1,1,1
w97Ml38uxYbd90h29j0BR1FeLmP1J-tJQOHClxic0_1s3rZdJsLs1e-NazUZcsck,2021-04-30T10:18:42Z,2021-04-30T10:18:42Z,2021-04-30T10:17:14Z,7,5,1,4,1,1,3,1,1,1,4,1,4,4,2,2,2,3,1,1,2,1,0,0,1,1,1,1,1,1,1,1
M8gA3Np28mMu2PLVYhgt70tjfmfmgMqvHjgFz3cF9oZPgfHJdohy-k695J4KAfHG,2021-04-30T10:20:53Z,2021-04-30T10:20:53Z,2021-04-30T10:19:26Z,9,7,1,4,2,2,3,1,2,2,3,1,3,5,1,2,2,3,3,2,3,1,0,1,1,1,1,1,1,1,1,1
iVsZJTWavTumXnkiTtAdTDtkX4SNw1enqMx70FCBoURxWBJE9NXLMMlCye1rSOXm,2021-04-30T10:22:55Z,2021-04-30T10:22:55Z,2021-04-30T10:19:48Z,9,3,4,4,4,1,3,1,6,1,3,1,3,4,1,2,3,4,1,2,2,1,0,2,1,4,3,2,1,3,1,3
fZPISz_fxTGfnCZibhuD7qh3YGD68Oxpo4NVfBx9cDa7u16glfClvzJ9mm6V5f2N,2021-04-30T10:25:40Z,2021-04-30T10:25:40Z,2021-04-30T10:22:53Z,7,6,1,3,1,1,3,1,3,1,3,1,2,3,3,2,2,3,4,3,3,1,0,1,1,1,1,1,1,1,1,1
CQXdfDGrE6r_kiQCElJ7KZUlsEfHULkGZWMSMj1PZs6ijaZwq8npyqKvTcMXSkFv,2021-04-30T10:31:44Z,2021-04-30T10:31:44Z,2021-04-30T10:28:45Z,NA,NA,2,2,2,3,2,3,3,3,2,5,2,4,1,2,2,3,3,1,1,1,0,1,1,1,1,1,1,1,1,1
zhgSopKA13X6gLhkBvVK3x9Ym7gdDboWQTLCJWIZbcdO2fKyvZAZjtOVnTSTEz22,2021-04-30T10:34:24Z,2021-04-30T10:34:24Z,2021-04-30T10:28:46Z,NA,NA,5,1,6,6,4,2,6,2,1,2,4,5,1,1,2,4,1,3,2,2,0,0,1,1,1,3,2,1,1,1
-X_-r2iWImxvXme_BNn5RXX7SoWVzu83VC8H-R_gMeyE7Tt1LpErE_ZJlO5N46US,2021-04-30T10:36:08Z,2021-04-30T10:36:08Z,2021-04-30T10:28:49Z,NA,NA,1,6,1,1,5,1,1,1,4,1,5,7,2,2,2,3,1,2,2,1,0,0,1,1,1,1,1,1,1,1
PZ9nUAPzqoTPdeYdyrimZCNbee_rSqFM5ZqSk4ES5rnX6CvKksfF0GSBs6bWFLMZ,2021-04-30T10:30:47Z,2021-04-30T10:30:47Z,2021-04-30T10:29:15Z,NA,NA,1,5,1,1,3,1,1,1,4,1,4,4,2,1,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
IH7cpSPrBrn_E7RYVgslXJHOq_cKuwAjrlCNYbsBKhiI4nDK1PFXXs7SpXnvNZgt,2021-04-30T10:31:18Z,2021-04-30T10:31:18Z,2021-04-30T10:30:22Z,NA,NA,1,5,5,2,5,4,5,5,4,5,3,2,3,2,2,1,3,1,1,1,0,0,6,6,6,7,6,1,1,1
cmUKfSj-EPE_XZFzGzS1XAypmpFTcLHBoEfFZk5LUL0gvRS9ZbBcNGIBC2yfwXyM,2021-04-30T10:36:06Z,2021-04-30T10:36:06Z,2021-04-30T10:33:11Z,8,7,3,3,1,3,1,2,3,1,1,2,1,3,4,5,4,2,1,1,1,3,0,0,1,1,1,1,2,1,1,1
CcI_PRFJ0Y4_CO_UJC2l7wQJYRyxEtdW7qU8up02cvVN-CnfuOkv6rqEiQ_uW17V,2021-04-30T10:36:11Z,2021-04-30T10:36:11Z,2021-04-30T10:34:43Z,NA,NA,1,5,1,1,5,1,2,1,5,1,5,6,1,1,1,4,3,2,4,1,0,0,1,1,1,1,1,1,1,1
lZGRwt1j0MFzi5VZ2G5yyoJ-z8h74Bnn_OAB8Y6KKHfLrFiyxtqu7HlOqiN6SKEv,2021-04-30T10:37:54Z,2021-04-30T10:37:54Z,2021-04-30T10:34:57Z,NA,NA,1,4,1,2,5,1,3,1,4,1,5,5,1,1,2,2,1,1,2,2,0,0,1,1,1,1,1,1,1,1
ZXy6-W3UxKqK95cydAuqjBsgBVwC7vmWuKNH56mDPBmwEST1ypn4IgjuDubaNumm,2021-04-30T10:40:22Z,2021-04-30T10:40:22Z,2021-04-30T10:38:05Z,NA,NA,1,1,1,4,3,2,3,3,3,1,5,3,3,3,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1
e4OqyIB5f2PM7eWL5iokFmFxrDsD-eX5ChQMOG3igOIbnPSeSEedQ2AwEGnwkIfC,2021-04-30T10:41:41Z,2021-04-30T10:41:41Z,2021-04-30T10:39:54Z,8,10,1,6,1,1,6,1,1,1,6,1,6,7,1,1,1,3,1,3,3,3,0,0,1,1,1,1,1,1,1,1
q4QgefuvPxNymG0LfWN19SJJ4c2s1JwjADmYxfOjpVFUIeGsoslvibtRpkEWwAL0,2021-04-30T12:03:23Z,2021-04-30T12:03:23Z,2021-04-30T12:01:22Z,12,8,3,3,1,4,3,6,1,1,1,3,3,6,3,3,4,1,3,5,3,1,0,0,1,1,1,1,1,1,1,1
OAGZyL1DYrPpS3SBgXzZupJ44a1KmLjnWme10y8ZLIa1BM8NQyawBROrOG39J5oQ,2021-04-30T12:03:07Z,2021-04-30T12:03:07Z,2021-04-30T12:01:38Z,8,9,1,2,1,1,3,1,4,1,3,1,3,4,1,1,1,4,1,3,3,3,0,0,1,1,1,1,2,1,1,1
eSae9QApDeuFbVZJkNBR3fHv-ovRRoWfGN9g-92oWZW7e5mD2rTCE76JrH7A2woV,2021-04-30T12:10:31Z,2021-04-30T12:10:31Z,2021-04-30T12:01:50Z,8,3,3,3,3,2,2,3,4,4,2,3,2,3,3,3,3,1,1,1,1,2,0,0,3,3,1,3,5,1,1,1
F9ismrMe6C4FGIypz7E-UPEzV_EithnI2jeEAo6ig3d4dl3VuaW3kebAjwK4428a,2021-04-30T12:03:21Z,2021-04-30T12:03:21Z,2021-04-30T12:01:57Z,NA,NA,3,3,3,3,1,1,1,1,1,1,1,5,1,1,1,5,1,1,1,1,0,0,1,1,1,1,1,1,1,1
zhgSopKA13X6gLhkBvVK3x9Ym7gdDboWQTLCJWIZbcdO2fKyvZAZjtOVnTSTEz22,2021-04-30T12:05:20Z,2021-04-30T12:05:20Z,2021-04-30T12:03:31Z,NA,NA,3,1,6,6,3,1,6,2,1,2,4,5,1,1,2,4,1,3,3,2,0,1,1,1,1,2,1,1,1,1
2Dkok4osBm7CG_hIhSg4eev4w1Mvavn_Du4dWrEaRpDp9mLrBdWeTymasyEzWFKs,2021-04-30T12:05:35Z,2021-04-30T12:05:35Z,2021-04-30T12:04:00Z,NA,NA,1,5,1,1,5,1,1,1,5,1,5,4,1,1,1,5,4,4,1,1,0,1,1,1,1,1,1,1,1,1
QLE660Kl9sSnx08bcBlfD5CyoTqvDNtKLcpxvEr1phfHtNwR3gcbLnDOj0f5ds4o,2021-04-30T12:05:12Z,2021-04-30T12:05:12Z,2021-04-30T12:04:21Z,NA,NA,1,2,1,3,3,1,4,1,2,4,4,1,1,1,1,4,1,1,1,1,0,0,1,1,1,1,1,1,1,1
PiFL0d1omXAue8Qjf-KxF6oq2dZlThzy_U8L4E8APt7-blh_XkdiDhWxD0Rod9l_,2021-04-30T12:08:49Z,2021-04-30T12:08:49Z,2021-04-30T12:05:41Z,NA,NA,1,5,5,2,4,1,5,1,3,1,4,5,1,1,1,2,2,3,1,1,0,0,1,1,1,1,1,1,1,1
ptFuHjR1tx-BvAMWSVsE6UCVdPmU2_cyBdDZe1G9CRPezHxoJG3DQge7c7HowcHA,2021-04-30T12:07:03Z,2021-04-30T12:07:03Z,2021-04-30T12:05:55Z,NA,NA,3,2,1,3,3,2,2,1,4,2,4,4,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
